FECHA_UTC,HORA_UTC,LATITUD,LONGITUD,PROFUNDIDAD,MAGNITUD,FECHA_CORTE,geometry,index_right,NOMBDEP,NOMBPROV,NOMBDIST,UBIGEO
19931016,153617,-8.31,-75.42,14,4.7,20223006,POINT (-75.42 -8.31),1630.0,UCAYALI,PADRE ABAD,CURIMANA,250303
19931016,153926,-8.09,-75.85,47,4.6,20223006,POINT (-75.85 -8.09),567.0,LORETO,UCAYALI,CONTAMANA,160601
19931018,24321,-15.04,-76.3,36,4.5,20223006,POINT (-76.3 -15.04),,,,,
19931020,85922,-8.04,-78.12,12,4.8,20223006,POINT (-78.12 -8.04),1320.0,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,131003
19931022,164942,-10.55,-76.61,18,4.7,20223006,POINT (-76.61 -10.55),1827.0,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,190201
19931023,70430,-7.39,-76.46,42,4.7,20223006,POINT (-76.46 -7.39),572.0,SAN MARTIN,BELLAVISTA,ALTO BIAVO,220202
19931028,1522,-14.94,-75.39,25,4.5,20223006,POINT (-75.39 -14.94),905.0,ICA,NASCA,CHANGUILLO,110302
19931029,831,-7.61,-76.46,73,4.9,20223006,POINT (-76.46 -7.61),572.0,SAN MARTIN,BELLAVISTA,ALTO BIAVO,220202
19931030,132502,-14.28,-73.02,37,4.6,20223006,POINT (-73.02 -14.28),1241.0,APURIMAC,ANTABAMBA,PACHACONAS,030306
19931102,135343,-10.68,-77.69,38,4.9,20223006,POINT (-77.69 -10.68),12.0,LIMA,BARRANCA,BARRANCA,150201
19931113,123055,-16.37,-70.733,123,5.4,20223006,POINT (-70.733 -16.37),1555.0,MOQUEGUA,GENERAL SANCHEZ CERRO,CHOJATA,180202
19931116,131836,-10.26,-75.592,33,4.3,20223006,POINT (-75.592 -10.26),1833.0,PASCO,OXAPAMPA,POZUZO,190305
19931121,75656,-18.164,-69.719,153,4.6,20223006,POINT (-69.719 -18.164),,,,,
19931121,213306,-4.916,-78.052,24,4.8,20223006,POINT (-78.052 -4.916),1124.0,AMAZONAS,CONDORCANQUI,NIEVA,010401
19931121,234345,-11.58,-77.22,42,4.8,20223006,POINT (-77.22 -11.58),798.0,LIMA,HUARAL,CHANCAY,150605
19931125,64452,-5.398,-77.134,33,4.3,20223006,POINT (-77.134 -5.398),1370.0,LORETO,DATEM DEL MARAÑON,BARRANCA,160701
19931126,210101,-12.99,-76.08,61,4.6,20223006,POINT (-76.08 -12.99),1468.0,LIMA,CAÑETE,LUNAHUANA,150508
19931128,23449,-12.65,-78.02,32,4.5,20223006,POINT (-78.02 -12.65),,,,,
19931129,180229,-10.82,-78.82,41,4.5,20223006,POINT (-78.82 -10.82),,,,,
19931201,212129,-14.35,-75.59,41,4.6,20223006,POINT (-75.59 -14.35),921.0,ICA,ICA,SANTIAGO,110111
19931203,201249,-9.33,-79.49,68,4.7,20223006,POINT (-79.49 -9.33),,,,,
19931203,231718,-4.37,-77.16,78,4.9,20223006,POINT (-77.16 -4.37),1373.0,LORETO,DATEM DEL MARAÑON,MORONA,160704
19931204,83314,-11.22,-74.92,108,4.6,20223006,POINT (-74.92 -11.22),302.0,JUNIN,CHANCHAMAYO,PICHANAQUI,120303
19931205,10350,-11.2,-78.21,52,4.6,20223006,POINT (-78.21 -11.2),,,,,
19931205,201834,-11.57,-77.32,48,4.5,20223006,POINT (-77.32 -11.57),,,,,
19931205,225302,-7.85,-74.56,108,4.7,20223006,POINT (-74.56 -7.85),1633.0,UCAYALI,CORONEL PORTILLO,CALLERIA,250101
19931206,23106,-10.56,-74.97,25,4.6,20223006,POINT (-74.97 -10.56),1828.0,PASCO,OXAPAMPA,PUERTO BERMUDEZ,190306
19931208,25252,-6.11,-79.26,58,5.3,20223006,POINT (-79.26 -6.11),1484.0,LAMBAYEQUE,FERREÑAFE,CAÑARIS,140202
19931209,45145,-6.35,-77.98,136,5.0,20223006,POINT (-77.98 -6.35),1143.0,AMAZONAS,LUYA,TINGO,010522
19931210,83408,-9.44,-75.69,148,4.7,20223006,POINT (-75.69 -9.44),289.0,HUANUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES,100602
19931212,24804,-10.31,-79.89,3,4.7,20223006,POINT (-79.89 -10.31),,,,,
19931213,21434,-8.85,-80.05,49,4.7,20223006,POINT (-80.05 -8.85),,,,,
19931214,60718,-9.67,-78.87,26,5.4,20223006,POINT (-78.87 -9.67),,,,,
19931214,193120,-16.457,-72.769,88,4.5,20223006,POINT (-72.769 -16.457),77.0,AREQUIPA,CAMANA,MARISCAL CACERES,040204
19931216,1401,-15.63,-71.09,192,4.2,20223006,POINT (-71.09 -15.63),63.0,AREQUIPA,CAYLLOMA,CALLALLI,040504
19931217,84859,-15.05,-73.86,83,5.3,20223006,POINT (-73.86 -15.05),621.0,AYACUCHO,LUCANAS,CHAVIÑA,050605
19931217,120514,-9.33,-75.32,70,4.7,20223006,POINT (-75.32 -9.33),555.0,HUANUCO,PUERTO INCA,CODO DEL POZUZO,100902
19931217,173806,-12.64,-78.03,41,4.7,20223006,POINT (-78.03 -12.64),,,,,
19931221,2806,-18.452,-71.925,33,4.4,20223006,POINT (-71.925 -18.452),,,,,
19931221,203958,-17.778,-71.323,86,4.7,20223006,POINT (-71.323 -17.778),,,,,
19931224,10223,-12.64,-78.97,28,4.7,20223006,POINT (-78.97 -12.64),,,,,
19931225,62810,-16.37,-74.44,45,4.9,20223006,POINT (-74.44 -16.37),,,,,
19931225,195340,-9.46,-75.34,57,4.8,20223006,POINT (-75.34 -9.46),555.0,HUANUCO,PUERTO INCA,CODO DEL POZUZO,100902
19931226,53347,-2.471,-80.891,41,4.8,20223006,POINT (-80.891 -2.471),,,,,
19931229,92645,-14.64,-73.73,44,4.5,20223006,POINT (-73.73 -14.64),619.0,AYACUCHO,PARINACOCHAS,CORACORA,050701
19931230,50150,-8.54,-79.92,33,4.8,20223006,POINT (-79.92 -8.54),,,,,
19931230,141338,-9.37,-81.08,23,4.8,20223006,POINT (-81.08 -9.37),,,,,
19931231,93653,-15.98,-73.24,66,5.0,20223006,POINT (-73.24 -15.98),1659.0,AREQUIPA,CARAVELI,CARAVELI,040301
19940101,190523,-8.27,-79.86,12,4.9,20223006,POINT (-79.86 -8.27),,,,,
19940103,15631,-15.255,-70.131,220,4.4,20223006,POINT (-70.131 -15.255),198.0,PUNO,AZANGARO,ACHAYA,210202
19940104,183407,-8.3,-75.33,98,4.5,20223006,POINT (-75.33 -8.3),1630.0,UCAYALI,PADRE ABAD,CURIMANA,250303
19940105,191216,-10.33,-75.77,11,5.0,20223006,POINT (-75.77 -10.33),1832.0,PASCO,OXAPAMPA,HUANCABAMBA,190303
19940106,83119,-4.327,-80.561,33,4.9,20223006,POINT (-80.561 -4.327),142.0,PIURA,SULLANA,LANCONES,200604
19940106,94629,-8.57,-78.3,15,4.5,20223006,POINT (-78.3 -8.57),1609.0,LA LIBERTAD,VIRU,CHAO,131202
19940107,50358,-16.93,-69.52,40,4.9,20223006,POINT (-69.52 -16.93),183.0,PUNO,CHUCUITO,PISACOMA,210405
19940108,143220,-14.88,-75.13,44,4.5,20223006,POINT (-75.13 -14.88),904.0,ICA,NASCA,NASCA,110301
19940109,124338,-16.913,-69.59,170,5.0,20223006,POINT (-69.59 -16.913),182.0,PUNO,EL COLLAO,CAPAZO,210502
19940111,2849,-5.78,-76.34,60,4.9,20223006,POINT (-76.34 -5.78),1726.0,LORETO,ALTO AMAZONAS,BALSAPUERTO,160202
19940111,3426,-9.62,-78.08,23,4.5,20223006,POINT (-78.08 -9.62),312.0,ANCASH,CASMA,CASMA,020801
19940115,73950,-7.9,-74.27,70,4.5,20223006,POINT (-74.27 -7.9),1633.0,UCAYALI,CORONEL PORTILLO,CALLERIA,250101
19940117,124045,-12.62,-75.83,47,4.8,20223006,POINT (-75.83 -12.62),1793.0,LIMA,YAUYOS,COLONIA,151011
19940117,132456,-12.38,-76.92,66,4.5,20223006,POINT (-76.92 -12.38),,,,,
19940117,210216,-13.94,-76.82,43,4.8,20223006,POINT (-76.82 -13.94),,,,,
19940119,32818,-5.61,-78.76,16,5.0,20223006,POINT (-78.76 -5.61),432.0,CAJAMARCA,JAEN,BELLAVISTA,060802
19940120,13813,-11.85,-74.36,74,4.9,20223006,POINT (-74.36 -11.85),778.0,JUNIN,SATIPO,PANGOA,120606
19940120,82207,-11.21,-77.55,54,4.5,20223006,POINT (-77.55 -11.21),1841.0,LIMA,HUAURA,HUACHO,150801
19940120,90659,-6.68,-76.63,124,6.2,20223006,POINT (-76.63 -6.68),1384.0,SAN MARTIN,EL DORADO,SANTA ROSA,220304
19940120,131358,-3.011,-80.506,33,4.3,20223006,POINT (-80.506 -3.011),,,,,
19940120,163635,-4.66,-77.82,39,4.5,20223006,POINT (-77.82 -4.66),1124.0,AMAZONAS,CONDORCANQUI,NIEVA,010401
19940121,141547,-10.34,-75.48,11,4.6,20223006,POINT (-75.48 -10.34),1835.0,PASCO,OXAPAMPA,PALCAZU,190304
19940121,204237,-14.82,-74.33,42,5.0,20223006,POINT (-74.33 -14.82),820.0,AYACUCHO,LUCANAS,SAISA,050614
19940122,235947,-12.54,-76.58,81,4.7,20223006,POINT (-76.58 -12.54),1465.0,LIMA,CAÑETE,CALANGO,150503
19940125,151324,-12.29,-76.81,62,4.7,20223006,POINT (-76.81 -12.29),814.0,LIMA,LIMA,PUNTA HERMOSA,150126
19940128,14335,-9.09,-74.79,144,4.5,20223006,POINT (-74.79 -9.09),297.0,HUANUCO,PUERTO INCA,TOURNAVISTA,100904
19940129,125627,-13.27,-75.27,55,5.3,20223006,POINT (-75.27 -13.27),1000.0,HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,090401
19940129,154714,-12.22,-73.4,81,5.5,20223006,POINT (-73.4 -12.22),165.0,CUSCO,LA CONVENCION,ECHARATE,080902
19940131,23617,-7.66,-74.13,22,5.2,20223006,POINT (-74.13 -7.66),1633.0,UCAYALI,CORONEL PORTILLO,CALLERIA,250101
19940201,230337,-11.07,-78.25,32,4.9,20223006,POINT (-78.25 -11.07),,,,,
19940205,3754,-16.0,-74.99,50,4.6,20223006,POINT (-74.99 -16),,,,,
19940207,5437,-12.05,-77.62,16,4.6,20223006,POINT (-77.62 -12.05),,,,,
19940207,64550,-4.27,-80.65,30,4.5,20223006,POINT (-80.65 -4.27),142.0,PIURA,SULLANA,LANCONES,200604
19940208,52442,-13.42,-78.48,26,4.7,20223006,POINT (-78.48 -13.42),,,,,
19940209,50908,-8.58,-80.17,24,4.7,20223006,POINT (-80.17 -8.58),,,,,
19940209,161346,-9.78,-74.22,70,4.6,20223006,POINT (-74.22 -9.78),1622.0,UCAYALI,ATALAYA,TAHUANIA,250203
19940209,202654,-9.69,-78.54,39,4.6,20223006,POINT (-78.54 -9.69),,,,,
19940210,70003,-10.6,-78.43,15,4.9,20223006,POINT (-78.43 -10.6),,,,,
19940211,4843,-18.426,-70.885,36,5.4,20223006,POINT (-70.885 -18.426),,,,,
19940214,131730,-11.01,-76.6,20,4.6,20223006,POINT (-76.6 -11.01),396.0,LIMA,HUAURA,SANTA LEONOR,150809
19940214,165211,-3.76,-80.96,39,4.6,20223006,POINT (-80.96 -3.76),,,,,
19940215,93028,-14.59,-76.79,20,4.7,20223006,POINT (-76.79 -14.59),,,,,
19940215,182743,-7.9,-76.79,23,5.0,20223006,POINT (-76.79 -7.9),1195.0,SAN MARTIN,MARISCAL CACERES,CAMPANILLA,220602
19940216,54620,-9.4,-79.94,20,4.7,20223006,POINT (-79.94 -9.4),,,,,
19940217,44015,-13.82,-75.72,26,4.5,20223006,POINT (-75.72 -13.82),1537.0,ICA,PISCO,HUMAY,110503
19940217,94605,-17.69,-69.9,42,4.6,20223006,POINT (-69.9 -17.69),1570.0,TACNA,TACNA,PALCA,230107
19940218,53033,-10.22,-77.21,18,4.6,20223006,POINT (-77.21 -10.22),32.0,ANCASH,BOLOGNESI,TICLLOS,020515
19940218,114847,-10.45,-77.69,18,4.6,20223006,POINT (-77.69 -10.45),18.0,LIMA,BARRANCA,PARAMONGA,150202
19940221,142011,-6.14,-77.79,39,4.6,20223006,POINT (-77.79 -6.14),1164.0,AMAZONAS,CHACHAPOYAS,SONCHE,010121
19940222,35225,-11.6,-76.96,67,4.7,20223006,POINT (-76.96 -11.6),1846.0,LIMA,CANTA,HUAMANTANGA,150403
19940222,142040,-18.509,-71.399,33,4.7,20223006,POINT (-71.399 -18.509),,,,,
19940223,143358,-9.89,-75.22,53,4.5,20223006,POINT (-75.22 -9.89),1834.0,PASCO,OXAPAMPA,CONSTITUCION,190308
19940226,11023,-14.65,-75.01,41,4.6,20223006,POINT (-75.01 -14.65),906.0,ICA,NASCA,EL INGENIO,110303
19940227,235633,-15.14,-75.86,13,4.5,20223006,POINT (-75.86 -15.14),,,,,
19940228,133533,-16.61,-72.26,69,4.8,20223006,POINT (-72.26 -16.61),67.0,AREQUIPA,AREQUIPA,SANTA RITA DE SIGUAS,040121
19940301,60954,-11.02,-73.43,134,4.6,20223006,POINT (-73.43 -11.02),1620.0,UCAYALI,ATALAYA,RAYMONDI,250201
19940301,171653,-12.58,-76.79,21,4.6,20223006,POINT (-76.79 -12.58),,,,,
19940302,40403,-11.11,-73.66,75,4.8,20223006,POINT (-73.66 -11.11),299.0,JUNIN,SATIPO,RIO TAMBO,120608
19940302,183015,-13.09,-76.73,65,4.5,20223006,POINT (-76.73 -13.09),,,,,
19940304,70838,-12.79,-77.04,42,5.1,20223006,POINT (-77.04 -12.79),,,,,
19940304,222328,-11.87,-77.33,48,4.5,20223006,POINT (-77.33 -11.87),,,,,
19940305,135942,-11.17,-77.83,30,4.6,20223006,POINT (-77.83 -11.17),,,,,
19940308,25736,-12.97,-76.82,43,4.5,20223006,POINT (-76.82 -12.97),,,,,
19940308,151950,-14.85,-74.81,113,4.9,20223006,POINT (-74.81 -14.85),904.0,ICA,NASCA,NASCA,110301
19940309,45639,-12.65,-76.64,37,4.8,20223006,POINT (-76.64 -12.65),794.0,LIMA,CAÑETE,MALA,150509
19940309,140907,-8.05,-75.2,146,4.6,20223006,POINT (-75.2 -8.05),569.0,LORETO,UCAYALI,PADRE MARQUEZ,160603
19940309,165057,-8.81,-80.24,16,4.8,20223006,POINT (-80.24 -8.81),,,,,
19940310,74924,-12.71,-76.76,26,4.5,20223006,POINT (-76.76 -12.71),,,,,
19940311,20623,-12.79,-76.81,39,4.8,20223006,POINT (-76.81 -12.79),,,,,
19940311,21154,-10.91,-73.29,129,4.6,20223006,POINT (-73.29 -10.91),166.0,UCAYALI,ATALAYA,SEPAHUA,250202
19940311,95813,-8.78,-79.41,26,4.8,20223006,POINT (-79.41 -8.78),,,,,
19940311,185041,-12.73,-76.97,29,4.5,20223006,POINT (-76.97 -12.73),,,,,
19940312,115342,-8.84,-74.47,153,4.8,20223006,POINT (-74.47 -8.84),1628.0,UCAYALI,CORONEL PORTILLO,MASISEA,250104
19940313,3605,-12.67,-76.84,33,4.7,20223006,POINT (-76.84 -12.67),,,,,
19940314,124010,-14.22,-71.7,19,4.9,20223006,POINT (-71.7 -14.22),584.0,CUSCO,PARURO,OMACHA,081006
19940315,72325,-12.82,-76.89,42,4.7,20223006,POINT (-76.89 -12.82),,,,,
19940315,73340,-12.81,-76.97,29,5.0,20223006,POINT (-76.97 -12.81),,,,,
19940316,170922,-15.18,-75.4,51,4.5,20223006,POINT (-75.4 -15.18),,,,,
19940316,204836,-13.56,-76.29,34,4.8,20223006,POINT (-76.29 -13.56),,,,,
19940316,225726,-4.71,-79.31,36,4.6,20223006,POINT (-79.31 -4.71),,,,,
19940317,10104,-14.88,-75.46,19,4.8,20223006,POINT (-75.46 -14.88),921.0,ICA,ICA,SANTIAGO,110111
19940317,165338,-9.07,-79.69,32,4.5,20223006,POINT (-79.69 -9.07),,,,,
19940318,31032,-12.5,-76.88,48,4.5,20223006,POINT (-76.88 -12.5),,,,,
19940318,225649,-4.18,-80.85,29,4.6,20223006,POINT (-80.85 -4.18),450.0,TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL,240203
19940319,35903,-11.08,-72.77,59,4.8,20223006,POINT (-72.77 -11.08),166.0,UCAYALI,ATALAYA,SEPAHUA,250202
19940321,84249,-12.38,-76.94,44,4.5,20223006,POINT (-76.94 -12.38),,,,,
19940321,153827,-11.76,-78.17,27,4.7,20223006,POINT (-78.17 -11.76),,,,,
19940321,184847,-8.95,-80.34,27,4.6,20223006,POINT (-80.34 -8.95),,,,,
19940322,164327,-12.81,-76.62,42,4.5,20223006,POINT (-76.62 -12.81),,,,,
19940323,20034,-13.74,-75.72,35,4.5,20223006,POINT (-75.72 -13.74),1537.0,ICA,PISCO,HUMAY,110503
19940323,22219,-13.35,-75.62,37,4.8,20223006,POINT (-75.62 -13.35),998.0,HUANCAVELICA,CASTROVIRREYNA,CAPILLAS,090404
19940323,195705,-12.61,-76.74,32,4.8,20223006,POINT (-76.74 -12.61),,,,,
19940328,44729,-9.15,-75.49,149,4.7,20223006,POINT (-75.49 -9.15),1625.0,UCAYALI,PADRE ABAD,PADRE ABAD,250301
19940328,60858,-5.11,-80.1,21,4.6,20223006,POINT (-80.1 -5.11),125.0,PIURA,MORROPON,CHULUCANAS,200401
19940328,135345,-11.48,-75.9,76,4.9,20223006,POINT (-75.9 -11.48),768.0,JUNIN,YAULI,LA OROYA,120801
19940328,144744,-11.2,-78.11,42,4.7,20223006,POINT (-78.11 -11.2),,,,,
19940331,44757,-11.78,-76.86,49,4.5,20223006,POINT (-76.86 -11.78),809.0,LIMA,LIMA,CARABAYLLO,150106
19940331,174110,-7.08,-80.86,30,4.7,20223006,POINT (-80.86 -7.08),,,,,
19940331,180816,-10.65,-72.9,77,5.3,20223006,POINT (-72.9 -10.65),1620.0,UCAYALI,ATALAYA,RAYMONDI,250201
19940401,115708,-16.46,-71.52,40,4.7,20223006,POINT (-71.52 -16.46),68.0,AREQUIPA,AREQUIPA,SOCABAYA,040122
19940403,162419,-13.9,-74.79,70,4.5,20223006,POINT (-74.79 -13.9),899.0,HUANCAVELICA,HUAYTARA,QUERCO,090608
19940404,12833,-8.13,-80.31,25,4.5,20223006,POINT (-80.31 -8.13),,,,,
19940404,84157,-10.21,-78.54,40,4.5,20223006,POINT (-78.54 -10.21),,,,,
19940404,132421,-7.4,-79.2,46,4.5,20223006,POINT (-79.2 -7.4),1597.0,LA LIBERTAD,ASCOPE,CASA GRANDE,130208
19940404,161936,-12.18,-77.76,38,4.5,20223006,POINT (-77.76 -12.18),,,,,
19940406,34015,-12.26,-77.27,30,4.6,20223006,POINT (-77.27 -12.26),,,,,
19940406,90512,-11.47,-78.01,44,4.8,20223006,POINT (-78.01 -11.47),,,,,
19940407,10156,-14.55,-73.86,20,4.5,20223006,POINT (-73.86 -14.55),830.0,AYACUCHO,LUCANAS,CHIPAO,050606
19940407,75051,-13.59,-76.05,24,4.7,20223006,POINT (-76.05 -13.59),1538.0,ICA,PISCO,INDEPENDENCIA,110504
19940407,82631,-8.83,-79.35,31,5.3,20223006,POINT (-79.35 -8.83),,,,,
19940408,194621,-12.36,-75.13,47,4.6,20223006,POINT (-75.13 -12.36),1051.0,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,090710
19940409,35602,-12.66,-76.96,46,4.9,20223006,POINT (-76.96 -12.66),,,,,
19940409,61836,-13.64,-76.55,29,4.6,20223006,POINT (-76.55 -13.64),,,,,
19940409,200728,-12.64,-76.87,25,4.6,20223006,POINT (-76.87 -12.64),,,,,
19940410,114742,-12.65,-76.98,24,4.6,20223006,POINT (-76.98 -12.65),,,,,
19940411,64340,-12.24,-76.16,111,4.6,20223006,POINT (-76.16 -12.24),1443.0,LIMA,HUAROCHIRI,SAN LORENZO DE QUINTI,150721
19940411,132622,-16.07,-74.11,58,4.5,20223006,POINT (-74.11 -16.07),,,,,
19940412,130018,-6.2,-81.02,23,4.5,20223006,POINT (-81.02 -6.2),,,,,
19940413,30329,-14.38,-75.79,16,4.5,20223006,POINT (-75.79 -14.38),917.0,ICA,ICA,OCUCAJE,110104
19940413,121715,-11.03,-78.14,25,4.9,20223006,POINT (-78.14 -11.03),,,,,
19940413,151035,-9.04,-79.24,40,4.5,20223006,POINT (-79.24 -9.04),,,,,
19940414,32143,-8.57,-80.2,38,4.7,20223006,POINT (-80.2 -8.57),,,,,
19940414,120110,-11.17,-77.72,36,4.7,20223006,POINT (-77.72 -11.17),,,,,
19940414,205727,-15.38,-76.06,36,4.5,20223006,POINT (-76.06 -15.38),,,,,
19940414,234058,-7.74,-72.4,181,4.6,20223006,POINT (-72.4 -7.74),,,,,
19940420,25902,-16.1,-70.65,154,5.8,20223006,POINT (-70.65 -16.1),1557.0,MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUÑA,180204
19940424,31739,-14.91,-75.92,38,4.9,20223006,POINT (-75.92 -14.91),,,,,
19940425,160406,-14.807,-76.067,10,4.5,20223006,POINT (-76.067 -14.807),,,,,
19940425,185056,-14.76,-75.96,38,5.1,20223006,POINT (-75.96 -14.76),,,,,
19940427,121708,-5.865,-76.618,151,5.0,20223006,POINT (-76.618 -5.865),1726.0,LORETO,ALTO AMAZONAS,BALSAPUERTO,160202
19940428,194409,-10.09,-75.05,80,4.9,20223006,POINT (-75.05 -10.09),1834.0,PASCO,OXAPAMPA,CONSTITUCION,190308
19940501,84059,-15.04,-73.5,21,4.7,20223006,POINT (-73.5 -15.04),819.0,AYACUCHO,PARINACOCHAS,UPAHUACHO,050708
19940502,62419,-15.02,-76.11,32,4.8,20223006,POINT (-76.11 -15.02),,,,,
19940502,143130,-14.49,-75.35,14,4.6,20223006,POINT (-75.35 -14.49),921.0,ICA,ICA,SANTIAGO,110111
19940502,204950,-15.09,-75.13,33,4.5,20223006,POINT (-75.13 -15.09),907.0,ICA,NASCA,MARCONA,110304
19940502,220538,-15.85,-74.81,25,4.9,20223006,POINT (-74.81 -15.85),,,,,
19940503,101548,-13.4,-78.12,25,4.6,20223006,POINT (-78.12 -13.4),,,,,
19940503,103354,-12.2,-79.15,25,4.5,20223006,POINT (-79.15 -12.2),,,,,
19940503,164214,-12.58,-76.57,46,4.9,20223006,POINT (-76.57 -12.58),1465.0,LIMA,CAÑETE,CALANGO,150503
19940503,205108,-10.05,-76.92,53,4.5,20223006,POINT (-76.92 -10.05),708.0,ANCASH,BOLOGNESI,HUALLANCA,020508
19940503,214055,-8.36,-74.59,145,5.5,20223006,POINT (-74.59 -8.36),1632.0,UCAYALI,CORONEL PORTILLO,YARINACOCHA,250105
19940504,11511,-7.85,-77.77,133,4.8,20223006,POINT (-77.77 -7.85),1612.0,LA LIBERTAD,SANCHEZ CARRION,CHUGAY,130902
19940504,13952,-14.5,-76.71,41,4.5,20223006,POINT (-76.71 -14.5),,,,,
19940504,173138,-8.21,-74.41,27,4.5,20223006,POINT (-74.41 -8.21),1633.0,UCAYALI,CORONEL PORTILLO,CALLERIA,250101
19940505,213337,-17.07,-73.04,60,4.8,20223006,POINT (-73.04 -17.07),,,,,
19940506,101419,-14.13,-77.01,43,4.6,20223006,POINT (-77.01 -14.13),,,,,
19940506,140553,-8.82,-78.96,32,4.5,20223006,POINT (-78.96 -8.82),,,,,
19940507,3152,-13.75,-75.63,48,5.2,20223006,POINT (-75.63 -13.75),1537.0,ICA,PISCO,HUMAY,110503
19940507,53903,-15.4,-71.6,153,4.6,20223006,POINT (-71.6 -15.4),1656.0,AREQUIPA,CAYLLOMA,CAYLLOMA,040505
19940507,151447,-12.25,-75.52,96,4.8,20223006,POINT (-75.52 -12.25),1112.0,JUNIN,CHUPACA,YANACANCHA,120909
19940508,41946,-7.83,-74.49,41,5.1,20223006,POINT (-74.49 -7.83),1633.0,UCAYALI,CORONEL PORTILLO,CALLERIA,250101
19940508,92722,-7.08,-80.68,33,4.9,20223006,POINT (-80.68 -7.08),,,,,
19940509,93355,-3.83,-79.81,24,5.0,20223006,POINT (-79.81 -3.83),,,,,
19940509,114908,-12.66,-74.89,45,4.5,20223006,POINT (-74.89 -12.66),1033.0,HUANCAVELICA,HUANCAVELICA,ACORIA,090103
19940510,63901,-17.34,-74.12,19,5.3,20223006,POINT (-74.12 -17.34),,,,,
19940510,132047,-11.56,-76.65,53,4.6,20223006,POINT (-76.65 -11.56),1848.0,LIMA,CANTA,LACHAQUI,150405
19940511,90751,-10.0,-79.23,27,5.1,20223006,POINT (-79.23 -10),,,,,
19940511,115528,-8.02,-77.51,32,5.1,20223006,POINT (-77.51 -8.02),1852.0,LA LIBERTAD,PATAZ,PARCOY,130808
19940511,222429,-9.72,-75.12,49,4.5,20223006,POINT (-75.12 -9.72),566.0,HUANUCO,PUERTO INCA,YUYAPICHIS,100905
19940512,112800,-3.24,-79.84,47,5.3,20223006,POINT (-79.84 -3.24),,,,,
19940512,171617,-14.4,-73.31,18,4.7,20223006,POINT (-73.31 -14.4),1240.0,APURIMAC,AYMARAES,SAÑAYCA,030412
19940512,234050,-13.49,-75.64,23,4.8,20223006,POINT (-75.64 -13.49),1071.0,ICA,PISCO,HUANCANO,110502
19940515,201945,-17.51,-71.66,20,5.0,20223006,POINT (-71.66 -17.51),,,,,
19940517,200608,-14.94,-72.18,102,4.5,20223006,POINT (-72.18 -14.94),40.0,AREQUIPA,CASTILLA,ORCOPAMPA,040409
19940519,64715,-10.78,-73.92,54,4.5,20223006,POINT (-73.92 -10.78),1620.0,UCAYALI,ATALAYA,RAYMONDI,250201
19940520,195946,-15.75,-75.25,56,4.5,20223006,POINT (-75.25 -15.75),,,,,
19940522,202718,-15.73,-73.63,31,4.8,20223006,POINT (-73.63 -15.73),1864.0,AREQUIPA,CARAVELI,QUICACHA,040312
19940523,133807,-11.48,-73.08,43,4.6,20223006,POINT (-73.08 -11.48),948.0,CUSCO,LA CONVENCION,MEGANTONI,080914
19940524,20556,-15.31,-74.61,28,5.8,20223006,POINT (-74.61 -15.31),88.0,AREQUIPA,CARAVELI,ACARI,040302
19940524,30237,-13.98,-76.62,30,4.9,20223006,POINT (-76.62 -13.98),,,,,
19940524,80200,-16.22,-74.93,12,4.5,20223006,POINT (-74.93 -16.22),,,,,
19940524,161118,-11.84,-78.11,17,4.9,20223006,POINT (-78.11 -11.84),,,,,
19940525,72025,-13.82,-73.94,16,4.5,20223006,POINT (-73.94 -13.82),852.0,AYACUCHO,VICTOR FAJARDO,HUAYA,051010
19940526,114537,-11.36,-76.81,94,5.0,20223006,POINT (-76.81 -11.36),799.0,LIMA,HUARAL,SUMBILCA,150611
19940529,25717,-12.15,-77.15,49,4.5,20223006,POINT (-77.15 -12.15),,,,,
19940530,11411,-16.67,-74.15,16,4.6,20223006,POINT (-74.15 -16.67),,,,,
19940531,15046,-15.26,-75.58,34,4.5,20223006,POINT (-75.58 -15.26),,,,,
19940531,22823,-15.26,-72.58,43,4.5,20223006,POINT (-72.58 -15.26),1810.0,AREQUIPA,CONDESUYOS,SALAMANCA,040607
19940531,93730,-14.42,-76.68,31,4.7,20223006,POINT (-76.68 -14.42),,,,,
19940531,142807,-16.01,-73.94,44,4.6,20223006,POINT (-73.94 -16.01),1664.0,AREQUIPA,CARAVELI,CHAPARRA,040308
19940531,174559,-11.05,-75.45,38,5.5,20223006,POINT (-75.45 -11.05),300.0,JUNIN,CHANCHAMAYO,CHANCHAMAYO,120301
19940601,31844,-15.09,-75.71,26,4.8,20223006,POINT (-75.71 -15.09),,,,,
19940602,173120,-10.19,-78.69,19,4.7,20223006,POINT (-78.69 -10.19),,,,,
19940603,112657,-5.8,-80.22,44,6.1,20223006,POINT (-80.22 -5.8),1517.0,PIURA,SECHURA,SECHURA,200801
